"Nepal";"NPL";"NZL"
"Myanmar";"MMR";"OMN"
"Pakistan";"PAK";"OMN"
"Bhutan";"BTN";"OMN"
"China";"CHN";"OMN"
"Bangladesh";"BGD";"OMN"
"Nepal";"NPL";"OMN"
"Myanmar";"MMR";"PAK"
"Pakistan";"PAK";"PAK"
"Bhutan";"BTN";"PAK"
"China";"CHN";"PAK"
"Bangladesh";"BGD";"PAK"
"Nepal";"NPL";"PAK"
"Myanmar";"MMR";"PAN"
"Pakistan";"PAK";"PAN"
"Bhutan";"BTN";"PAN"
"China";"CHN";"PAN"
"Bangladesh";"BGD";"PAN"
"Nepal";"NPL";"PAN"
"Myanmar";"MMR";"PER"
"Pakistan";"PAK";"PER"
"Bhutan";"BTN";"PER"
"China";"CHN";"PER"
"Bangladesh";"BGD";"PER"
"Nepal";"NPL";"PER"
"Myanmar";"MMR";"PHL"
"Pakistan";"PAK";"PHL"
"Bhutan";"BTN";"PHL"
"China";"CHN";"PHL"
"Bangladesh";"BGD";"PHL"
"Nepal";"NPL";"PHL"
"Myanmar";"MMR";"PLW"
"Pakistan";"PAK";"PLW"
"Bhutan";"BTN";"PLW"
"China";"CHN";"PLW"
"Bangladesh";"BGD";"PLW"
"Nepal";"NPL";"PLW"
"Myanmar";"MMR";"PNG"
"Pakistan";"PAK";"PNG"
"Bhutan";"BTN";"PNG"
"China";"CHN";"PNG"
"Bangladesh";"BGD";"PNG"
"Nepal";"NPL";"PNG"
"Myanmar";"MMR";"POL"
"Pakistan";"PAK";"POL"
"Bhutan";"BTN";"POL"
"China";"CHN";"POL"
"Bangladesh";"BGD";"POL"
"Nepal";"NPL";"POL"
"Myanmar";"MMR";"PRK"
"Pakistan";"PAK";"PRK"
"Bhutan";"BTN";"PRK"
"China";"CHN";"PRK"
"Bangladesh";"BGD";"PRK"
"Nepal";"NPL";"PRK"
"Myanmar";"MMR";"PRT"
"Pakistan";"PAK";"PRT"
"Bhutan";"BTN";"PRT"
"China";"CHN";"PRT"
"Bangladesh";"BGD";"PRT"
"Nepal";"NPL";"PRT"
"Myanmar";"MMR";"PRY"
"Pakistan";"PAK";"PRY"
"Bhutan";"BTN";"PRY"
"China";"CHN";"PRY"
"Bangladesh";"BGD";"PRY"
"Nepal";"NPL";"PRY"
"Myanmar";"MMR";"QAT"
"Pakistan";"PAK";"QAT"
"Bhutan";"BTN";"QAT"
"China";"CHN";"QAT"
"Bangladesh";"BGD";"QAT"
"Nepal";"NPL";"QAT"
"Myanmar";"MMR";"ROU"
"Pakistan";"PAK";"ROU"
"Bhutan";"BTN";"ROU"
"China";"CHN";"ROU"
"Bangladesh";"BGD";"ROU"
"Nepal";"NPL";"ROU"
"Myanmar";"MMR";"RUS"
"Pakistan";"PAK";"RUS"
"Bhutan";"BTN";"RUS"
"China";"CHN";"RUS"
"Bangladesh";"BGD";"RUS"
"Nepal";"NPL";"RUS"
"Myanmar";"MMR";"RWA"
"Pakistan";"PAK";"RWA"
"Bhutan";"BTN";"RWA"
"China";"CHN";"RWA"
"Bangladesh";"BGD";"RWA"
"Nepal";"NPL";"RWA"
"Myanmar";"MMR";"SAU"
"Pakistan";"PAK";"SAU"
"Bhutan";"BTN";"SAU"
"China";"CHN";"SAU"
"Bangladesh";"BGD";"SAU"
"Nepal";"NPL";"SAU"
"Myanmar";"MMR";"SDN"
"Pakistan";"PAK";"SDN"
"Bhutan";"BTN";"SDN"
"China";"CHN";"SDN"
"Bangladesh";"BGD";"SDN"
"Nepal";"NPL";"SDN"
"Myanmar";"MMR";"SEN"
"Pakistan";"PAK";"SEN"
"Bhutan";"BTN";"SEN"
"China";"CHN";"SEN"
"Bangladesh";"BGD";"SEN"
"Nepal";"NPL";"SEN"
"Myanmar";"MMR";"SGP"
"Pakistan";"PAK";"SGP"
"Bhutan";"BTN";"SGP"
"China";"CHN";"SGP"
"Bangladesh";"BGD";"SGP"
"Nepal";"NPL";"SGP"
"Myanmar";"MMR";"SLB"
"Pakistan";"PAK";"SLB"
"Bhutan";"BTN";"SLB"
"China";"CHN";"SLB"
"Bangladesh";"BGD";"SLB"
"Nepal";"NPL";"SLB"
"Myanmar";"MMR";"SLE"
"Pakistan";"PAK";"SLE"
"Bhutan";"BTN";"SLE"
"China";"CHN";"SLE"
"Bangladesh";"BGD";"SLE"
"Nepal";"NPL";"SLE"
"Myanmar";"MMR";"SLV"
"Pakistan";"PAK";"SLV"
"Bhutan";"BTN";"SLV"
"China";"CHN";"SLV"
"Bangladesh";"BGD";"SLV"
"Nepal";"NPL";"SLV"
"Myanmar";"MMR";"SMR"
"Pakistan";"PAK";"SMR"
"Bhutan";"BTN";"SMR"
"China";"CHN";"SMR"
"Bangladesh";"BGD";"SMR"
"Nepal";"NPL";"SMR"
"Myanmar";"MMR";"SOM"
"Pakistan";"PAK";"SOM"
"Bhutan";"BTN";"SOM"
"China";"CHN";"SOM"
"Bangladesh";"BGD";"SOM"
"Nepal";"NPL";"SOM"
"Myanmar";"MMR";"SRB"
"Pakistan";"PAK";"SRB"
"Bhutan";"BTN";"SRB"
"China";"CHN";"SRB"
"Bangladesh";"BGD";"SRB"
"Nepal";"NPL";"SRB"
"Myanmar";"MMR";"SSD"
"Pakistan";"PAK";"SSD"
"Bhutan";"BTN";"SSD"
"China";"CHN";"SSD"
"Bangladesh";"BGD";"SSD"
"Nepal";"NPL";"SSD"
"Myanmar";"MMR";"STP"
"Pakistan";"PAK";"STP"
"Bhutan";"BTN";"STP"
"China";"CHN";"STP"
"Bangladesh";"BGD";"STP"
"Nepal";"NPL";"STP"
"Myanmar";"MMR";"SUR"
"Pakistan";"PAK";"SUR"
"Bhutan";"BTN";"SUR"
"China";"CHN";"SUR"
"Bangladesh";"BGD";"SUR"
"Nepal";"NPL";"SUR"
"Myanmar";"MMR";"SVK"
"Pakistan";"PAK";"SVK"
"Bhutan";"BTN";"SVK"
"China";"CHN";"SVK"
"Bangladesh";"BGD";"SVK"
"Nepal";"NPL";"SVK"
"Myanmar";"MMR";"SVN"
"Pakistan";"PAK";"SVN"
"Bhutan";"BTN";"SVN"
"China";"CHN";"SVN"
"Bangladesh";"BGD";"SVN"
"Nepal";"NPL";"SVN"
"Myanmar";"MMR";"SWE"
"Pakistan";"PAK";"SWE"
"Bhutan";"BTN";"SWE"
"China";"CHN";"SWE"
"Bangladesh";"BGD";"SWE"
"Nepal";"NPL";"SWE"
"Myanmar";"MMR";"SWZ"
"Pakistan";"PAK";"SWZ"
"Bhutan";"BTN";"SWZ"
"China";"CHN";"SWZ"
"Bangladesh";"BGD";"SWZ"
"Nepal";"NPL";"SWZ"
"Myanmar";"MMR";"SYC"
"Pakistan";"PAK";"SYC"
"Bhutan";"BTN";"SYC"
"China";"CHN";"SYC"
"Bangladesh";"BGD";"SYC"
"Nepal";"NPL";"SYC"
"Myanmar";"MMR";"SYR"
"Pakistan";"PAK";"SYR"
"Bhutan";"BTN";"SYR"
"China";"CHN";"SYR"
"Bangladesh";"BGD";"SYR"
"Nepal";"NPL";"SYR"
"Myanmar";"MMR";"TCD"
"Pakistan";"PAK";"TCD"
"Bhutan";"BTN";"TCD"
"China";"CHN";"TCD"
"Bangladesh";"BGD";"TCD"
"Nepal";"NPL";"TCD"
"Myanmar";"MMR";"TGO"
"Pakistan";"PAK";"TGO"
"Bhutan";"BTN";"TGO"
"China";"CHN";"TGO"
"Bangladesh";"BGD";"TGO"
"Nepal";"NPL";"TGO"
"Myanmar";"MMR";"THA"
"Pakistan";"PAK";"THA"
"Bhutan";"BTN";"THA"
"China";"CHN";"THA"
"Bangladesh";"BGD";"THA"
"Nepal";"NPL";"THA"
"Myanmar";"MMR";"TJK"
"Pakistan";"PAK";"TJK"
"Bhutan";"BTN";"TJK"
"China";"CHN";"TJK"
"Bangladesh";"BGD";"TJK"
"Nepal";"NPL";"TJK"
"Myanmar";"MMR";"TKL"
"Pakistan";"PAK";"TKL"
"Bhutan";"BTN";"TKL"
"China";"CHN";"TKL"
"Bangladesh";"BGD";"TKL"
"Nepal";"NPL";"TKL"
"Myanmar";"MMR";"TKM"
"Pakistan";"PAK";"TKM"
"Bhutan";"BTN";"TKM"
"China";"CHN";"TKM"
"Bangladesh";"BGD";"TKM"
"Nepal";"NPL";"TKM"
"Myanmar";"MMR";"TLS"
"Pakistan";"PAK";"TLS"
"Bhutan";"BTN";"TLS"
"China";"CHN";"TLS"
"Bangladesh";"BGD";"TLS"
"Nepal";"NPL";"TLS"
"Myanmar";"MMR";"TON"
"Pakistan";"PAK";"TON"
"Bhutan";"BTN";"TON"
"China";"CHN";"TON"
"Bangladesh";"BGD";"TON"
"Nepal";"NPL";"TON"
"Myanmar";"MMR";"TTO"
"Pakistan";"PAK";"TTO"
"Bhutan";"BTN";"TTO"
"China";"CHN";"TTO"
"Bangladesh";"BGD";"TTO"
"Nepal";"NPL";"TTO"
"Myanmar";"MMR";"TUN"
"Pakistan";"PAK";"TUN"
"Bhutan";"BTN";"TUN"
"China";"CHN";"TUN"
"Bangladesh";"BGD";"TUN"
"Nepal";"NPL";"TUN"
"Myanmar";"MMR";"TUR"
"Pakistan";"PAK";"TUR"
"Bhutan";"BTN";"TUR"
"China";"CHN";"TUR"
"Bangladesh";"BGD";"TUR"
"Nepal";"NPL";"TUR"
"Myanmar";"MMR";"TUV"
"Pakistan";"PAK";"TUV"
"Bhutan";"BTN";"TUV"
"China";"CHN";"TUV"
"Bangladesh";"BGD";"TUV"
"Nepal";"NPL";"TUV"
"Myanmar";"MMR";"TZA"
"Pakistan";"PAK";"TZA"
"Bhutan";"BTN";"TZA"
"China";"CHN";"TZA"
"Bangladesh";"BGD";"TZA"
"Nepal";"NPL";"TZA"
"Myanmar";"MMR";"UGA"
"Pakistan";"PAK";"UGA"
"Bhutan";"BTN";"UGA"
"China";"CHN";"UGA"
"Bangladesh";"BGD";"UGA"
"Nepal";"NPL";"UGA"
"Myanmar";"MMR";"UKR"
"Pakistan";"PAK";"UKR"
"Bhutan";"BTN";"UKR"
"China";"CHN";"UKR"
"Bangladesh";"BGD";"UKR"
"Nepal";"NPL";"UKR"
"Myanmar";"MMR";"URY"
"Pakistan";"PAK";"URY"
"Bhutan";"BTN";"URY"
"China";"CHN";"URY"
"Bangladesh";"BGD";"URY"
"Nepal";"NPL";"URY"
"Myanmar";"MMR";"USA"
"Pakistan";"PAK";"USA"
"Bhutan";"BTN";"USA"
"China";"CHN";"USA"
"Bangladesh";"BGD";"USA"
"Nepal";"NPL";"USA"
"Myanmar";"MMR";"UZB"
"Pakistan";"PAK";"UZB"
"Bhutan";"BTN";"UZB"
"China";"CHN";"UZB"
"Bangladesh";"BGD";"UZB"
"Nepal";"NPL";"UZB"
"Myanmar";"MMR";"VAT"
"Pakistan";"PAK";"VAT"
"Bhutan";"BTN";"VAT"
"China";"CHN";"VAT"
"Bangladesh";"BGD";"VAT"
"Nepal";"NPL";"VAT"
"Myanmar";"MMR";"VCT"
"Pakistan";"PAK";"VCT"
"Bhutan";"BTN";"VCT"
"China";"CHN";"VCT"
"Bangladesh";"BGD";"VCT"
"Nepal";"NPL";"VCT"
"Myanmar";"MMR";"VEN"
"Pakistan";"PAK";"VEN"
"Bhutan";"BTN";"VEN"
"China";"CHN";"VEN"
"Bangladesh";"BGD";"VEN"
"Nepal";"NPL";"VEN"
"Myanmar";"MMR";"VNM"
"Pakistan";"PAK";"VNM"
"Bhutan";"BTN";"VNM"
"China";"CHN";"VNM"
"Bangladesh";"BGD";"VNM"
"Nepal";"NPL";"VNM"
"Myanmar";"MMR";"VUT"
"Pakistan";"PAK";"VUT"
"Bhutan";"BTN";"VUT"
"China";"CHN";"VUT"
"Bangladesh";"BGD";"VUT"
"Nepal";"NPL";"VUT"
"Myanmar";"MMR";"WSM"
"Pakistan";"PAK";"WSM"
"Bhutan";"BTN";"WSM"
"China";"CHN";"WSM"
"Bangladesh";"BGD";"WSM"
"Nepal";"NPL";"WSM"
"Myanmar";"MMR";"YEM"
"Pakistan";"PAK";"YEM"
"Bhutan";"BTN";"YEM"
"China";"CHN";"YEM"
"Bangladesh";"BGD";"YEM"
"Nepal";"NPL";"YEM"
"Myanmar";"MMR";"ZAF"
"Pakistan";"PAK";"ZAF"
"Bhutan";"BTN";"ZAF"
"China";"CHN";"ZAF"
"Bangladesh";"BGD";"ZAF"
"Nepal";"NPL";"ZAF"
"Myanmar";"MMR";"ZMB"
"Pakistan";"PAK";"ZMB"
"Bhutan";"BTN";"ZMB"
"China";"CHN";"ZMB"
"Bangladesh";"BGD";"ZMB"
"Nepal";"NPL";"ZMB"
"Myanmar";"MMR";"ZWE"
"Pakistan";"PAK";"ZWE"
"Bhutan";"BTN";"ZWE"
"China";"CHN";"ZWE"
"Bangladesh";"BGD";"ZWE"
"Nepal";"NPL";"ZWE"
